path,split,group_id,class_dir,m1_label,m2_label,m1_class,m2_class
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4107).JPG,train,G021592,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4108).JPG,train,G021593,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (411).JPG,train,G021595,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4110).JPG,train,G021596,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4112).JPG,train,G021598,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4113).JPG,train,G021599,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4115).JPG,train,G021601,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4116).JPG,train,G021602,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4117).JPG,train,G021603,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (412).JPG,train,G021606,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4120).JPG,train,G021607,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4121).JPG,train,G021608,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4122).JPG,train,G021609,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4124).JPG,train,G021611,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4126).JPG,train,G021613,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4127).JPG,train,G021614,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4128).JPG,train,G021615,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4129).JPG,train,G021616,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (413).JPG,train,G021617,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4130).JPG,train,G021618,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4131).JPG,train,G021619,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4132).JPG,train,G021620,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4133).JPG,train,G021621,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4134).JPG,train,G021622,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4135).JPG,train,G021623,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4136).JPG,train,G021624,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4137).JPG,train,G021625,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4138).JPG,train,G021626,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4139).JPG,train,G021627,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (414).JPG,train,G021628,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4140).JPG,train,G021629,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4141).JPG,train,G021630,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4142).JPG,train,G021631,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4143).JPG,train,G021632,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4145).JPG,train,G021634,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4147).JPG,train,G021636,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4148).JPG,train,G021637,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4149).JPG,train,G021638,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (415).JPG,train,G021639,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4150).JPG,train,G021640,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4152).JPG,train,G021642,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4153).JPG,train,G021643,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4154).JPG,train,G021644,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4155).JPG,train,G021645,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4156).JPG,train,G021646,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4157).JPG,train,G021647,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4159).JPG,train,G021649,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (416).JPG,train,G021650,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4160).JPG,train,G021651,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4161).JPG,train,G021652,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4162).JPG,train,G021653,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4163).JPG,train,G021654,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4164).JPG,train,G021655,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4165).JPG,train,G021656,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4166).JPG,train,G021657,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4168).JPG,train,G021659,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (417).JPG,train,G021661,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4170).JPG,train,G021662,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4171).JPG,train,G021663,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4172).JPG,train,G021664,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4173).JPG,train,G021665,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4174).JPG,train,G021666,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4175).JPG,train,G021667,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4176).JPG,train,G021668,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Orange___Haunglongbing_(Citrus_greening)/image (4177).JPG,train,G021669,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening),Orange,Orange___Haunglongbing_(Citrus_greening)
